Departure Time,Flyby Time,Arrival Time,Distance of Flyby to Jupiter,Delta V,Status Saturn crossed,Crossing distance S/C-Saturn,Entry Angle of Flyby
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,152185.196794599,-0.10239999999999995
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,133968.85105916776,-0.10244999999999994
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,118048.30958194504,-0.10249999999999994
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,105468.39689414484,-0.10254999999999993
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,97530.45008581277,-0.10259999999999993
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,95400.30838582794,-0.10264999999999992
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159100,6.84820649423532,True,99451.85154926563,-0.10269999999999992
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,108952.39842978306,-0.10274999999999991
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,122376.78533533002,-0.1027999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,138859.39781491863,-0.1028499999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,157442.64680308072,-0.1028999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,177467.85396005525,-0.10294999999999989
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,198499.084181623,-0.10299999999999988
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,220248.32874452637,-0.10304999999999988
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,242522.4864966701,-0.10309999999999987
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,265189.3180947615,-0.10314999999999987
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159100,6.84820649423532,True,288156.16915847507,-0.10319999999999986
